kind,wall_time,elapsed_s,arrival_gap_ms,source_gap_ms,px4_timestamp_us,agent_pid,agent_restarts,agent_active,load1,wlan_rx_packets,wlan_rx_dropped,wlan_tx_packets,wlan_tx_dropped,softnet_dropped_total,status,failsafe
sensor_combined,2026-08-07T15:00:13.540+08:00,116.092,29.688682000141853,9.002,1152564470,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.570+08:00,116.124,32.287157999917326,63.012,1152627482,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.599+08:00,116.153,28.932939000014812,31.554,1152659036,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.629+08:00,116.183,29.867776999935813,8.954,1152667990,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.658+08:00,116.213,29.789624000159165,67.513,1152735503,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.687+08:00,116.241,28.5499130000062,22.504,1152758007,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.716+08:00,116.270,28.94615599984718,9.005,1152767012,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.744+08:00,116.299,29.007540000066,49.554,1152816566,1667,0,active,2.06,,,,,0,,
vehicle_status,2026-08-07T15:00:13.772+08:00,116.327,,,1152889117,1667,0,active,2.06,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:13.801+08:00,116.356,56.07736000001751,8.954,1152825520,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.831+08:00,116.386,30.08527699989827,72.014,1152897534,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.860+08:00,116.415,29.06284300001971,18.004,1152915538,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.889+08:00,116.444,28.89827800004241,9.001,1152924539,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:13.918+08:00,116.472,28.79605700013599,72.062,1152996601,1667,0,active,2.06,,,,,0,,
failsafe_flags,2026-08-07T15:00:13.947+08:00,116.501,,,1153123228,1667,0,active,2.06,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T15:00:13.975+08:00,116.531,58.220896999955585,17.956,1153014557,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.004+08:00,116.559,28.636645000005956,81.015,1153095572,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.034+08:00,116.588,28.73688099998617,22.505,1153118077,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.062+08:00,116.618,29.747602000043116,9.001,1153127078,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.093+08:00,116.647,29.21047799986809,31.506,1153158584,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.121+08:00,116.676,29.193802999998297,18.051,1153176635,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.150+08:00,116.704,28.342079000140075,8.955,1153185590,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.180+08:00,116.735,30.277685999863024,40.507,1153226097,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.210+08:00,116.764,29.11644999994678,49.51,1153275607,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.239+08:00,116.794,29.867777000163187,9.001,1153284608,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.268+08:00,116.823,28.928841999913857,22.505,1153307113,1667,0,active,2.06,,,,,0,,
sensor_combined,2026-08-07T15:00:14.299+08:00,116.851,28.659687000072154,9.001,1153316114,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.328+08:00,116.883,31.564409999873533,58.512,1153374626,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.357+08:00,116.912,28.719855000190364,13.502,1153388128,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.386+08:00,116.941,29.14189299985992,18.004,1153406132,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.416+08:00,116.970,29.48273600009088,76.514,1153482646,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.444+08:00,116.999,28.992818000006082,4.501,1153487147,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.474+08:00,117.028,29.01442099982887,9.002,1153496149,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.503+08:00,117.058,29.322620000129973,90.018,1153586167,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.532+08:00,117.087,29.285623000077976,22.504,1153608671,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.563+08:00,117.116,29.059065999945233,9.002,1153617673,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.591+08:00,117.147,31.104735999861077,58.511,1153676184,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.620+08:00,117.175,27.836894000074608,9.002,1153685186,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.651+08:00,117.204,28.85356799993133,13.502,1153698688,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.681+08:00,117.235,30.86534500016569,58.511,1153757199,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.709+08:00,117.264,29.665510999848266,18.004,1153775203,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.738+08:00,117.293,28.41232800005855,13.502,1153788705,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.769+08:00,117.322,29.44225200008077,49.51,1153838215,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:14.797+08:00,117.352,,,1153905087,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:14.827+08:00,117.380,58.38574999984303,9.002,1153847217,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.855+08:00,117.410,29.99118500019904,58.515,1153905732,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.885+08:00,117.439,28.715470999941317,31.502,1153937234,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.914+08:00,117.468,29.31833100001313,9.002,1153946236,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.943+08:00,117.498,29.540375999886237,90.017,1154036253,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:14.971+08:00,117.527,28.527382999982365,9.002,1154045255,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.002+08:00,117.555,28.49704200002634,22.504,1154067759,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.031+08:00,117.586,31.169704000149068,40.508,1154108267,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.060+08:00,117.615,28.826075999859313,27.005,1154135272,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.089+08:00,117.643,28.478000999939468,13.503,1154148775,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.118+08:00,117.672,28.755763000162915,18.051,1154166826,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.148+08:00,117.703,30.84562999993068,8.954,1154175780,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.179+08:00,117.732,29.109440999945946,22.504,1154198284,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.209+08:00,117.763,30.923303999998097,67.513,1154265797,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.237+08:00,117.792,29.111713000020245,9.002,1154274799,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.265+08:00,117.820,28.15085499992165,54.012,1154328811,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.295+08:00,117.849,28.905159000032654,9.0,1154337811,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.324+08:00,117.878,29.02002100017853,9.049,1154346860,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.352+08:00,117.907,28.808889999936582,8.954,1154355814,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.381+08:00,117.936,28.50552399991102,9.002,1154364816,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.410+08:00,117.965,29.123586999958206,31.506,1154396322,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.439+08:00,117.994,29.149254000003566,9.002,1154405324,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.468+08:00,118.023,28.77214900013314,22.504,1154427828,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:15.497+08:00,118.051,28.611554000008255,9.049,1154436877,1667,0,active,1.97,,,,,0,,
failsafe_flags,2026-08-07T15:00:16.210+08:00,118.762,,,1155303213,1667,0,active,1.97,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T15:00:16.243+08:00,118.796,744.5034370000485,1012.695,1155449572,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:16.273+08:00,118.827,,,1155424209,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:16.304+08:00,118.858,62.37182699987898,35.96,1155485532,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.335+08:00,118.888,30.201868999938597,4.5,1155490032,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.366+08:00,118.920,31.31324100013444,13.503,1155503535,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.395+08:00,118.950,29.92647299993223,9.002,1155512537,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.423+08:00,118.978,28.373891000001095,9.002,1155521539,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.453+08:00,119.007,29.326940999908402,18.051,1155539590,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.482+08:00,119.037,29.568571000027077,8.954,1155548544,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.511+08:00,119.066,28.660264000109237,31.506,1155580050,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.540+08:00,119.095,29.416648000051282,13.502,1155593552,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.569+08:00,119.124,29.012243999886778,27.006,1155620558,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.597+08:00,119.152,28.45883000009053,31.553,1155652111,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.626+08:00,119.181,28.0966069999522,8.954,1155661065,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.659+08:00,119.210,29.75496299995939,22.505,1155683570,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.688+08:00,119.243,32.89597200000571,36.055,1155719625,1667,0,active,1.97,,,,,0,,
failsafe_flags,2026-08-07T15:00:16.716+08:00,119.271,,,1155853522,1667,0,active,1.97,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T15:00:16.745+08:00,119.300,56.781193999995594,22.504,1155742129,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.773+08:00,119.328,28.46420700007002,67.513,1155809642,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.803+08:00,119.357,28.515892999848802,31.458,1155841100,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.835+08:00,119.388,31.35007800005951,9.002,1155850102,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.864+08:00,119.419,31.005202999949688,72.063,1155922165,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.892+08:00,119.448,28.282871000101295,17.954,1155940119,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.925+08:00,119.476,28.32790100001148,13.503,1155953622,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.954+08:00,119.508,32.31148200006828,58.559,1156012181,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:16.983+08:00,119.537,28.974894999919343,31.458,1156043639,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.013+08:00,119.567,29.865408999967258,9.002,1156052641,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.041+08:00,119.596,29.139461000113442,49.557,1156102198,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.070+08:00,119.625,28.9449719998629,8.955,1156111153,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.101+08:00,119.654,28.705900999966616,18.003,1156129156,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.129+08:00,119.684,30.324924000069586,49.509,1156178665,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.159+08:00,119.713,29.17543300009129,22.504,1156201169,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.189+08:00,119.743,29.25425900002665,9.002,1156210171,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.217+08:00,119.773,30.083196999839856,58.511,1156268682,1667,0,active,1.97,,,,,0,,
failsafe_flags,2026-08-07T15:00:17.246+08:00,119.800,,,1156403254,1667,0,active,1.97,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T15:00:17.275+08:00,119.830,57.392248000041945,31.507,1156300189,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:17.303+08:00,119.857,,,1156436087,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:17.332+08:00,119.886,56.24576600007458,81.018,1156381207,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.361+08:00,119.915,29.00741200005541,8.999,1156390206,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.390+08:00,119.944,29.013364999855185,9.002,1156399208,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.420+08:00,119.974,29.431945999931486,99.019,1156498227,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.449+08:00,120.004,30.1012150000588,4.501,1156502728,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.479+08:00,120.032,28.46510200015473,9.001,1156511729,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.507+08:00,120.062,30.090493999978207,81.016,1156592745,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.536+08:00,120.091,28.60150399988015,9.002,1156601747,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.565+08:00,120.119,28.096351999920444,18.05,1156619797,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.593+08:00,120.148,29.339678000042113,40.461,1156660258,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.622+08:00,120.176,28.041304999987915,9.002,1156669260,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.654+08:00,120.205,29.003698999986227,13.502,1156682762,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.683+08:00,120.237,31.926376000001255,67.513,1156750275,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.712+08:00,120.266,28.880772000093202,9.002,1156759277,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.744+08:00,120.295,29.1532860001098,31.506,1156790783,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.772+08:00,120.327,31.824954999819965,40.508,1156831291,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:17.800+08:00,120.355,,,1156944610,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:17.830+08:00,120.384,56.46028900014244,18.003,1156849294,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.859+08:00,120.414,30.17229700003554,72.014,1156921308,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.888+08:00,120.443,28.828796999960105,9.002,1156930310,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.921+08:00,120.471,28.6221139999725,22.504,1156952814,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.949+08:00,120.504,32.782549999865296,63.012,1157015826,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:17.978+08:00,120.532,28.33868600009737,36.007,1157051833,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.009+08:00,120.563,30.206765000002633,9.002,1157060835,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.038+08:00,120.593,30.78498199988644,49.51,1157110345,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.067+08:00,120.622,28.211727000098108,9.001,1157119346,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.097+08:00,120.651,29.119490000084625,22.505,1157141851,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.127+08:00,120.681,30.176904999962062,49.509,1157191360,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.156+08:00,120.711,29.569914999910907,18.004,1157209364,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.187+08:00,120.740,29.224752000118315,13.502,1157222866,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.216+08:00,120.771,30.967532999966352,58.512,1157281378,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.245+08:00,120.799,28.71668700004193,31.505,1157312883,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:18.273+08:00,120.827,,,1157451087,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:18.302+08:00,120.856,56.82820799984256,9.002,1157321885,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.331+08:00,120.886,29.32213999997657,18.051,1157339936,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.360+08:00,120.915,29.201517000046806,8.955,1157348891,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.388+08:00,120.943,28.447531999972853,22.504,1157371395,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.417+08:00,120.971,28.2175830000142,9.002,1157380397,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.447+08:00,121.001,29.23537700007728,9.001,1157389398,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.476+08:00,121.031,29.88858000003347,13.503,1157402901,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.505+08:00,121.060,29.062682999892786,9.002,1157411903,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:18.533+08:00,121.088,28.498931000058292,27.005,1157438908,1667,0,active,1.97,,,,,0,,
failsafe_flags,2026-08-07T15:00:19.222+08:00,121.775,,,1158035215,1667,0,active,1.97,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T15:00:19.255+08:00,121.807,719.0681940001014,1021.697,1158460605,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:19.288+08:00,121.839,,,1157958441,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:19.323+08:00,121.875,67.64219599995158,36.007,1158496612,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:19.351+08:00,121.906,,,1158465811,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:19.384+08:00,121.935,60.57182099993952,4.501,1158501113,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.414+08:00,121.968,32.411621999926865,9.049,1158510162,1667,0,active,1.97,,,,,0,,
failsafe_flags,2026-08-07T15:00:19.444+08:00,121.998,,,1158575213,1667,0,active,1.97,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T15:00:19.477+08:00,122.028,60.48016200020356,13.455,1158523617,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.506+08:00,122.061,32.66278999990391,49.51,1158573127,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.536+08:00,122.090,29.027734999999666,18.003,1158591130,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.567+08:00,122.120,29.98689700007162,13.502,1158604632,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.595+08:00,122.151,30.754193999882773,49.51,1158654142,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.625+08:00,122.179,28.277591000005486,9.002,1158663144,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.654+08:00,122.208,29.113985000094544,31.506,1158694650,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.683+08:00,122.237,29.190858999982083,58.511,1158753161,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.712+08:00,122.266,28.8864049998665,9.002,1158762163,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.741+08:00,122.295,29.205965000073775,22.504,1158784667,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.771+08:00,122.325,29.777910000120755,76.515,1158861182,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.799+08:00,122.354,28.94138699980431,22.505,1158883687,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.828+08:00,122.382,28.27775100013241,9.049,1158892736,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.856+08:00,122.411,28.839421999919068,40.46,1158933196,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.885+08:00,122.440,28.632548000132374,18.003,1158951199,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.916+08:00,122.469,28.668168999956833,9.05,1158960249,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.946+08:00,122.500,31.618848999869442,62.965,1159023214,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:19.974+08:00,122.529,29.170632000159458,31.505,1159054719,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.003+08:00,122.557,27.902246999929048,9.002,1159063721,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.032+08:00,122.587,29.307898000070054,49.51,1159113231,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.061+08:00,122.616,29.517876999989312,9.001,1159122232,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.090+08:00,122.644,28.054457999814986,31.506,1159153738,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.120+08:00,122.674,30.11193700012882,58.512,1159212250,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.149+08:00,122.703,29.16621600002145,9.002,1159221252,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.178+08:00,122.732,28.98846599987337,22.504,1159243756,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.208+08:00,122.762,29.316698999991786,67.513,1159311269,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.237+08:00,122.791,29.52767000010681,13.503,1159324772,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.266+08:00,122.820,29.172648999974626,18.05,1159342822,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.294+08:00,122.850,29.112192999946274,8.955,1159351777,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.324+08:00,122.878,28.418248999969364,9.001,1159360778,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.353+08:00,122.907,29.264084000033108,13.503,1159374281,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.381+08:00,122.937,29.731439999977738,9.002,1159383283,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.411+08:00,122.965,28.27663100015343,31.506,1159414789,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.439+08:00,122.994,29.041143999847918,9.002,1159423791,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.468+08:00,123.023,28.765781000174684,18.003,1159441794,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:20.496+08:00,123.051,28.22561599987239,9.002,1159450796,1667,0,active,1.97,,,,,0,,
failsafe_flags,2026-08-07T15:00:21.224+08:00,123.778,,,1160226228,1667,0,active,1.97,,,,,0,,"{'gcs_connection_lost': True, 'manual_control_signal_lost': True, 'offboard_control_signal_lost': True}"
sensor_combined,2026-08-07T15:00:21.257+08:00,123.809,757.4115170000368,1012.695,1160463491,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:21.289+08:00,123.841,,,1159983084,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:21.322+08:00,123.875,66.3261560000592,36.007,1160499498,1667,0,active,1.97,,,,,0,,
vehicle_status,2026-08-07T15:00:21.351+08:00,123.905,,,1160490096,1667,0,active,1.97,,,,,0,"{'arming_state': 1, 'nav_state': 4, 'failsafe': True}",
sensor_combined,2026-08-07T15:00:21.381+08:00,123.935,59.509413999876415,4.501,1160503999,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:21.411+08:00,123.965,30.586045000063677,13.503,1160517502,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:21.440+08:00,123.994,29.33458999996219,9.002,1160526504,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:21.470+08:00,124.024,29.079677000027004,9.049,1160535553,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:21.499+08:00,124.054,30.458253000006152,67.513,1160603066,1667,0,active,1.97,,,,,0,,
sensor_combined,2026-08-07T15:00:21.528+08:00,124.082,28.165480000097887,31.458,1160634524,1667,0,active,1.97,,,,,0,,
