sequence,monotonic_ns,elapsed_ms,publish_gap_ms,ros_timestamp_us,reliability,subscription_count,arming_state,nav_state,nav_state_user_intention,failsafe
42,1850604750291,4349.190,85.568,1786678976426186,reliable,1,1,4,4,0
43,1850719688417,4464.128,114.938,1786678976541100,reliable,1,1,4,4,0
44,1850802677186,4547.117,82.989,1786678976624087,reliable,1,1,4,4,0
45,1850918646785,4663.086,115.970,1786678976740063,reliable,1,1,4,4,0
46,1851001755840,4746.195,83.109,1786678976823172,reliable,1,1,4,4,0
47,1851099368204,4843.808,97.612,1786678976920770,reliable,1,1,4,4,0
48,1851203185803,4947.625,103.818,1786678977024635,reliable,1,1,4,4,0
49,1851319629704,5064.069,116.444,1786678977141047,reliable,1,1,4,4,0
50,1851402767621,5147.207,83.138,1786678977224169,reliable,1,1,4,4,0
51,1851518389165,5262.829,115.622,1786678977339804,reliable,1,1,4,4,0
52,1851601667273,5346.107,83.278,1786678977423080,reliable,1,1,4,4,0
53,1851719565362,5464.005,117.898,1786678977540983,reliable,1,1,4,4,0
54,1851802632080,5547.072,83.067,1786678977624042,reliable,1,1,4,4,0
55,1851918356279,5662.796,115.724,1786678977739773,reliable,1,1,4,4,0
56,1852002274698,5746.714,83.918,1786678977823687,reliable,1,1,4,4,0
57,1852118916740,5863.356,116.642,1786678977940380,reliable,1,1,4,4,0
58,1852203127528,5947.567,84.211,1786678978024541,reliable,1,1,4,4,0
59,1852318250808,6062.690,115.123,1786678978139695,reliable,1,1,4,4,0
60,1852401618160,6146.058,83.367,1786678978223027,reliable,1,1,4,4,0
61,1852518358059,6262.798,116.740,1786678978339806,reliable,1,1,4,4,0
62,1852601648005,6346.088,83.290,1786678978423057,reliable,1,1,4,4,0
63,1852718233314,6462.673,116.585,1786678978539643,reliable,1,1,4,4,0
64,1852801433436,6545.873,83.200,1786678978622851,reliable,1,1,4,4,0
65,1852917382785,6661.822,115.949,1786678978738834,reliable,1,1,4,4,0
66,1853000293023,6744.733,82.910,1786678978821703,reliable,1,1,4,4,0
67,1853118495432,6862.935,118.202,1786678978939947,reliable,1,1,4,4,0
68,1853202304879,6946.744,83.809,1786678979023720,reliable,1,1,4,4,0
69,1853318187477,7062.627,115.883,1786678979139607,reliable,1,1,4,4,0
70,1853401898246,7146.338,83.711,1786678979223315,reliable,1,1,4,4,0
71,1853519057789,7263.497,117.160,1786678979340470,reliable,1,1,4,4,0
72,1853604134622,7348.574,85.077,1786678979425554,reliable,1,1,4,4,0
73,1853718494261,7462.934,114.360,1786678979539905,reliable,1,1,4,4,0
74,1853803346297,7547.786,84.852,1786678979624764,reliable,1,1,4,4,0
75,1853919095808,7663.535,115.750,1786678979740506,reliable,1,1,4,4,0
